State,County,Site_Name,Water_Body,Latitude,Longitude,Boat,Fish,Swim,Trail,Restroom,Parking,Comments,Ownership
Maryland,Calvert,Kings Landing,Patuxent River,38.62560000000,-76.67570000000,Yes,No,No,No,Yes,Yes,,Calvert County Natural Resources Division
Maryland,Calvert,Nans Cove,Nans Cove,38.42450000000,-76.54930000000,Yes,No,No,No,Yes,Yes,,Calvert County Natural Resources Division
Maryland,Washington,McCoys Ferry/McCoys Landing,Potomac River,39.60800000000,-77.96860000000,Yes,No,No,No,Yes,Yes,,National Park Service
Maryland,St. Mary's,Elms Beach Park,Chesapeake Bay,38.19590000000,-76.36690000000,Yes,No,No,No,Yes,Yes,,St. Mary's County - Department of Recreation and *
Maryland,St. Mary's,Myrtle Point Park,Patuxent River,38.32980000000,-76.49660000000,Yes,No,No,No,Yes,Yes,,St. Mary's County - Department of Recreation and *
Maryland,Queen Anne's,Bennett's Point Landing,Wye River,38.88940000000,-76.18790000000,Yes,No,No,No,Yes,Yes,,Queen Anne's County - Parks and Recreation
Maryland,Kent,Green Lane Launch Ramp,Rock Hall Harbor/Chesapeake Bay,39.13060000000,-76.24300000000,Yes,No,No,No,Yes,Yes,,Kent County - Department of Public Works
Maryland,Kent,Sharp Street,Rock Hall Harbor/Chesapeake Bay,39.13320000000,-76.24370000000,Yes,No,No,No,Yes,No,,Kent County - Department of Public Works
Maryland,Kent,Skinner's Neck,Herrington Creek,39.11030000000,-76.21110000000,Yes,No,No,No,Yes,Yes,,Kent County - Department of Public Works
Maryland,Kent,Shipyard Landing,Shipyard Creek/Langford Creek - West Fork,39.16230000000,-76.18990000000,Yes,No,No,No,Yes,Yes,,Kent County - Department of Public Works
Maryland,Kent,Long Cove Ramp,Long Cove/Langford Creek,39.11220000000,-76.18510000000,Yes,No,No,No,Yes,Yes,,Kent County - Department of Public Works
Maryland,Kent,Spring Cove Landing,The Haven,39.14750000000,-76.24410000000,Yes,No,No,No,Yes,Yes,,Kent County - Department of Public Works
Maryland,Kent,Bogles Wharf,Chester River,39.03220000000,-76.20950000000,Yes,No,No,No,Yes,Yes,,Kent County - Department of Public Works
Maryland,Harford,Frank J. Hutchins Park,Susquehanna River,39.54720000000,-76.08610000000,Yes,No,No,No,Yes,Yes,,The City of Havre de Grace
Maryland,Charles,Southern Park and Pier,Neale Sound/Potomac River,38.27640000000,-76.87780000000,Yes,No,No,No,Yes,Yes,,Charles County - Parks and Recreation
Maryland,Charles,Hatton Creek,Wicomico River,38.30600000000,-76.85540000000,Yes,No,No,No,No,Yes,,Charles County - Parks and Recreation
Maryland,Washington,Little Tonoloway,Potomac River,39.69440000000,-78.15690000000,Yes,No,No,No,Yes,Yes,,National Park Service
Maryland,Allegany,Spring Gap,Potomac River,39.56410000000,-78.71900000000,Yes,No,No,No,Yes,Yes,,National Park Service
Maryland,Allegany,Fifteen Mile Creek,Potomac River,39.62450000000,-78.38500000000,Yes,No,No,No,Yes,Yes,,National Park Service
Maryland,Talbot,Sherwood Pier,Harris Creek,38.76210000000,-76.31720000000,Yes,No,No,No,Yes,Yes,,Talbot County - Department of Parks and Recreation
Maryland,Anne Arundel,"Annapolis Maritime Museum, Eastport",Back Creek,38.96960000000,-76.47620000000,Yes,Yes,No,Yes,No,No,,City of Annapolis
Maryland,Anne Arundel,"Third Street & Back Creek, Eastport",Back Creek,38.96900000000,-76.47830000000,No,No,No,Yes,No,No,,City of Annapolis
Maryland,Anne Arundel,"Davis PArk, 4th Street & Back Crek, Eastport",Back Creek,38.96900000000,-76.47990000000,Yes,No,No,Yes,No,No,,City of Annapolis
Maryland,Anne Arundel,"Street End Park, 6th Street & Back Creek, Eastport",Back Creek,38.96690000000,-76.48130000000,Yes,No,No,Yes,No,No,,City of Annapolis
Maryland,Anne Arundel,"Horn Point, Chesapeake Avenue, Eastport",Severn River,38.97320000000,-76.47660000000,Yes,No,No,Yes,No,No,,City of Annapolis
Maryland,Anne Arundel,Murphy Street - Jeremy's Way,Severn River,38.97390000000,-76.47760000000,No,No,No,Yes,No,No,,City of Annapolis
Maryland,Anne Arundel,Severn Ave. & Spa Creek,Severn River,38.97430000000,-76.47800000000,Yes,No,No,Yes,No,No,,City of Annapolis
Maryland,Anne Arundel,1st Street & Spa Creek,Spa Creek,38.97510000000,-76.48060000000,Yes,No,No,Yes,No,No,,City of Annapolis
Maryland,Anne Arundel,"Leon Wolfe Park, 4th Street & Spa Creek, Eastport",Spa Creek,38.97210000000,-76.48310000000,No,No,No,Yes,No,No,,City of Annapolis
Maryland,Anne Arundel,"5th Street & Spa Creek, Eastport",Spa Creek,38.97160000000,-76.48420000000,Yes,No,No,No,No,No,,City of Annapolis
Maryland,Anne Arundel,Shipwright Street & Spa Creek,Spa Creek,38.97340000000,-76.48800000000,Yes,No,No,No,No,No,,City of Annapolis
Maryland,Anne Arundel,Market Street & Spa Creek,Spa Creek,38.97430000000,-76.49150000000,Yes,No,No,No,No,No,,City of Annapolis
Maryland,Anne Arundel,Southgate Ave. & Spa Creek,Spa Creek,38.97340000000,-76.49400000000,Yes,No,No,No,No,No,,City of Annapolis
Maryland,Anne Arundel,Taney Avenue & Spa Creek,Spa Creek,38.97300000000,-76.49530000000,Yes,No,No,No,No,No,,City of Annapolis
Maryland,Anne Arundel,Amos Garrett Park,Spa Creek,38.97050000000,-76.50100000000,Yes,No,No,Yes,No,No,,City of Annapolis
Maryland,Anne Arundel,Barbara Neustadt Park,Spa Creek,38.97090000000,-76.49930000000,No,No,No,Yes,No,No,,City of Annapolis
Maryland,Anne Arundel,Lafayette Park,Spa Creek,38.97300000000,-76.49950000000,Yes,No,No,Yes,No,No,,City of Annapolis
Maryland,Anne Arundel,Northwest Street End at College Creek,College Creek,38.98170000000,-76.49810000000,No,No,No,Yes,No,No,,City of Annapolis
Maryland,Anne Arundel,Prinde George Street End Park,Spa Creek,38.97710000000,-76.48430000000,No,No,No,Yes,No,No,,City of Annapolis
Maryland,Anne Arundel,City Dock - Kunta Kinte - Alex Haley Memorial,Spa Creek,38.97770000000,-76.48680000000,No,No,No,Yes,No,No,,City of Annapolis
Maryland,Anne Arundel,"Burnside Park on Spa Creek, Eastport",Spa Creek,38.97170000000,-76.48700000000,No,No,No,Yes,No,No,,City of Annapolis
Maryland,Anne Arundel,Revell Street and Spa Creek,Spa Creek,38.97380000000,-76.49090000000,Yes,No,No,Yes,No,No,,City of Annapolis
Maryland,Anne Arundel,Conduit Street and Spa Creek,Spa Creek,38.97470000000,-76.49280000000,No,No,No,Yes,No,No,,City of Annapolis
Maryland,Anne Arundel,Acton Cove Park,Spa Creek,38.97510000000,-76.49360000000,Yes,No,No,Yes,No,No,,City of Annapolis
Maryland,Anne Arundel,Cheston Avenue & Spa Creek,Spa Creek,38.97250000000,-76.49580000000,No,No,No,Yes,No,No,,City of Annapolis
Maryland,Anne Arundel,Back Creek Nature Park,Back Creek,38.96170000000,-76.48010000000,Yes,No,No,Yes,No,Yes,,City of Annapolis
Maryland,Ane Arundel,College Creek Park,College Creek,38.98060000000,-76.50160000000,No,No,No,Yes,No,No,,City of Annapolis
Delaware,Sussex,Phillips Landing,Broad Creek,38.56400000000,-75.67230000000,Yes,Yes,No,No,Yes,Medium,Includes a boat ramp,State Fish and Wildlife
Delaware,Sussex,Seaford Boat Launch,Nanticoke River,38.63350000000,-75.61810000000,Yes,Yes,No,No,Yes,Large,Includes a boat ramp,State Fish and Wildlife
Delaware,Sussex,Seaford Canoe Launch,Nanticoke River,38.64130000000,-75.60680000000,Yes,No,No,No,No,Small,Canoe/Kayak launch,City of Seaford
Delaware,Sussex,Blades Marina,Nanticoke River,38.63670000000,-75.61160000000,Yes,No,No,No,Yes,Medium,Includes a boat ramp,Town of Bethel
Delaware,Sussex,Seaford Riverwalk,Nanticoke River,38.64040000000,-75.61040000000,Yes,Yes,No,No,No,Small,Canoe/Kayak launch,City of Seaford
Delaware,Sussex,Seaford Riverview Park,Nanticoke River,38.38050000000,-75.37060000000,No,Yes,No,No,No,Small,Includes picnic pavillion,City of Seaford
DC,"Washington, D.C.",Buzzard's Point Marina,Anacostia,38.86380000000,-77.01220000000,Yes,Yes,No,No,Yes,Medium,,NPS
DC,"Washington, D.C.",James Creek Marina,Anacostia,38.86470000000,-77.01360000000,Yes,Yes,No,No,Yes,Medium,,NPS
DC,"Washington, D.C.",Roaches Run,Potomac,38.86550000000,-77.04380000000,Yes,Yes,No,Yes,Yes,Medium,,NPS
DC,"Washington, D.C.",East Potomac Park,Potomac,38.87260000000,-77.03130000000,No,Yes,No,Yes,Yes,Medium,,NPS
DC,"Washington, D.C.",Gangplank Marina,Potomac,38.87560000000,-77.02030000000,Yes,Yes,No,Yes,Yes,Large,,NPS
DC,"Washington, D.C.",Columbia Island Marina,Potomac,38.87520000000,-77.04910000000,Yes,Yes,No,No,Yes,Large,,NPS
DC,"Washington, D.C.",Washington Marina,Potomac,38.87750000000,-77.02230000000,Yes,Yes,No,Yes,Yes,Large,,NPS
DC,"Washington, D.C.",Anacostia Marina,Anacostia,38.87900000000,-76.97460000000,Yes,Yes,No,No,Yes,Medium,,NPS
DC,"Washington, D.C.",Anacostia Park,Anacostia,38.87970000000,-76.97030000000,Yes,Yes,No,No,Yes,Large,,NPS
DC,"Washington, D.C.",West Potomac Park,Potomac,38.88260000000,-77.04480000000,No,Yes,No,Yes,No,Shoulder,,NPS
DC,"Washington, D.C.",Theodore Roosevelt Island,Potomac,38.89710000000,-77.06300000000,No,Yes,No,Yes,Yes,Large,,NPS
DC,"Washington, D.C.",Thompson's Boat Center,Potomac,38.90040000000,-77.05830000000,Yes,Yes,No,Yes,Yes,Medium,,NPS
DC,"Washington, D.C.",Georgetown Waterfront Park,Potomac,38.90250000000,-77.06430000000,No,Yes,No,Yes,No,Medium,,NPS
DC,"Washington, D.C.",Kenilworth Aquatic Gardens / Park,Anacostia,38.91250000000,-76.94470000000,No,Yes,No,Yes,Yes,Large,,NPS
DC,"Washington, D.C.",Fletchers Boat House,Potomac,38.91880000000,-77.10250000000,No,No,No,Yes,Yes,Medium,,NPS
DC,Washington,Diamond Teague Park,Anacostia,38.87170000000,-77.00570000000,Yes,No,No,Yes,,,,NPS
DC,Washington,The Yards Park,Anacostia,38.87330000000,-77.00040000000,No,No,No,Yes,,,,NPS
DC,Washington,Anacostia Boat House,Anacostia,38.87270000000,-76.99080000000,No,No,No,Yes,,,,NPS
DC,Washington,Jack's Boat House,Potomac,38.90370000000,-77.06790000000,No,No,No,Yes,,,,NPS
DC,Washington,Washington Canoe Club,Potomac,38.90460000000,-77.07190000000,No,No,No,Yes,,,,NPS
DC,Washington,Oxon Cove,Anacostia,38.80370000000,-77.01690000000,No,No,No,Yes,,,,NPS
DC,Washington,Kingman Island,Anacostia,38.89440000000,-76.96390000000,No,No,No,Yes,,,,NPS
DC,Washington,Heritage Island,Anacostia,38.89200000000,-76.96630000000,No,No,No,Yes,,,,NPS
